"methods","samples.theta1","samples.theta2"
"Delay reconstruction",0.618510323759499,0.261299966063329
"Delay reconstruction",0.49137728339901,0.359865650898228
"Delay reconstruction",0.49137728339901,0.359865650898228
"Delay reconstruction",0.980244316685094,-0.094124366403631
"Delay reconstruction",0.685844906453591,0.0988136149614605
"Delay reconstruction",0.980244316685094,-0.094124366403631
"Delay reconstruction",0.304867315100106,0.3135916558446
"Delay reconstruction",0.304867315100106,0.3135916558446
"Delay reconstruction",0.181417028926579,0.238643600025924
"Delay reconstruction",0.798326404873029,0.0329756173052059
"Delay reconstruction",0.798326404873029,0.0329756173052059
"Delay reconstruction",0.814779764119026,0.157710893514458
"Delay reconstruction",0.84315150725517,0.181706798482806
"Delay reconstruction",0.978870319817187,0.0842082743254001
"Delay reconstruction",0.365614180536288,0.36955313397714
"Delay reconstruction",0.519669911040919,0.277468379454444
"Delay reconstruction",0.533357484690331,0.260733142566916
"Delay reconstruction",0.425420177248587,0.399051716084887
"Delay reconstruction",0.514589003182297,0.267645041609534
"Delay reconstruction",0.681411284627173,0.216316437431896
"Delay reconstruction",0.457434785494839,0.375856679070482
"Delay reconstruction",0.589112374729724,0.323843307866147
"Delay reconstruction",0.681411284627173,0.216316437431896
"Delay reconstruction",0.774441843215885,0.20215452484693
"Delay reconstruction",0.696947792545802,0.185026377993028
"Delay reconstruction",0.653925049317359,0.196063574789842
"Delay reconstruction",0.653925049317359,0.196063574789842
"Delay reconstruction",0.653925049317359,0.196063574789842
"Delay reconstruction",0.717958764712866,0.134960723050947
"Delay reconstruction",0.653925049317359,0.196063574789842
"Delay reconstruction",0.432219071140547,0.468629343426701
"Delay reconstruction",0.783677501006831,0.239408356828399
"Delay reconstruction",0.722082254409863,0.125204343261642
"Delay reconstruction",0.360116789028799,0.266195385115173
"Delay reconstruction",0.360116789028799,0.266195385115173
"Delay reconstruction",0.420994642192147,0.268347725018186
"Delay reconstruction",0.360116789028799,0.266195385115173
"Delay reconstruction",0.425209294426944,0.29273806396416
"Delay reconstruction",0.477755074347787,0.354566908568653
"Delay reconstruction",0.360116789028799,0.266195385115173
"Delay reconstruction",0.967348336556114,-0.0390782920720943
"Delay reconstruction",0.967348336556114,-0.0390782920720943
"Delay reconstruction",0.967348336556114,-0.0390782920720943
"Delay reconstruction",0.73127699027928,0.128383565943134
"Delay reconstruction",0.35412250403105,0.1865692973915
"Delay reconstruction",0.73127699027928,0.128383565943134
"Delay reconstruction",0.697909351640458,0.341731324387822
"Delay reconstruction",0.980422150514897,0.226296551840387
"Delay reconstruction",0.469050817916061,0.490613950220617
"Delay reconstruction",0.469050817916061,0.490613950220617
"Delay reconstruction",0.469050817916061,0.490613950220617
"Delay reconstruction",0.558834356055925,0.208104491753948
"Delay reconstruction",0.642549622652887,0.279794723748539
"Delay reconstruction",0.399749110020023,0.269541863271855
"Delay reconstruction",0.946468538951865,0.132639345995135
"Delay reconstruction",0.829763054522278,0.145974164063851
"Delay reconstruction",0.10898471560073,0.444313919482769
"Delay reconstruction",0.204565452991578,0.411751433892337
"Delay reconstruction",0.239948682045283,0.426690586617282
"Delay reconstruction",0.10898471560073,0.444313919482769
"Delay reconstruction",0.10898471560073,0.444313919482769
"Delay reconstruction",0.153511799859448,0.41672423396248
"Delay reconstruction",0.761663667004153,0.106630657430281
"Delay reconstruction",0.891694369211832,0.0145835914636784
"Delay reconstruction",0.559081724842811,0.193552106878977
"Delay reconstruction",0.612891564757888,0.154376867698386
"Delay reconstruction",0.785897972139385,0.112118912417843
"Delay reconstruction",0.856842075349804,0.194198217212576
"Delay reconstruction",0.856842075349804,0.194198217212576
"Delay reconstruction",0.511777157703251,0.306574002149027
"Delay reconstruction",0.853974383223605,0.16670585030017
"Delay reconstruction",0.979134794691945,0.0416966634045071
"Delay reconstruction",0.859398855471387,0.156980062323556
"Delay reconstruction",0.567153894035447,0.22552821949726
"Delay reconstruction",0.691059279270797,0.225585852593449
"Delay reconstruction",0.102709045171304,0.43396352166838
"Delay reconstruction",0.102709045171304,0.43396352166838
"Delay reconstruction",0.154186658053991,0.404466594254425
"Delay reconstruction",0.371258323955367,0.351501966763981
"Delay reconstruction",0.403002115015806,0.25249059340891
"Delay reconstruction",0.782437150995756,0.188023074872603
"Delay reconstruction",0.782437150995756,0.188023074872603
"Delay reconstruction",0.761888503602999,0.130920703116112
"Delay reconstruction",0.77761161927707,0.114118644105752
"Delay reconstruction",0.498915826574974,0.339083782174265
"Delay reconstruction",0.346371984799267,0.429732981055431
"Delay reconstruction",0.346371984799267,0.429732981055431
"Delay reconstruction",0.346371984799267,0.429732981055431
"Delay reconstruction",0.547912859584466,0.294754814388384
"Delay reconstruction",0.273532493567498,0.283784919795782
"Delay reconstruction",0.837387373885852,0.1412919051994
"Delay reconstruction",0.778170110511158,0.201653979698622
"Delay reconstruction",0.693931839911635,0.147334831538003
"Delay reconstruction",0.271407979042035,0.367943694274297
"Delay reconstruction",0.270324133802016,0.347346390194589
"Delay reconstruction",0.270324133802016,0.347346390194589
"Delay reconstruction",0.346240459844976,0.177345584543273
"Delay reconstruction",0.811893334691117,0.061553682733377
"Delay reconstruction",0.636137277749874,0.100418809688554
"Delay reconstruction",0.762682466539089,0.207559853584822
"Delay reconstruction",0.722527250885694,0.122604352177652
"Delay reconstruction",0.555186901637393,0.225616844667527
"Delay reconstruction",0.679444383474739,0.182481546394586
"Delay reconstruction",0.555186901637393,0.225616844667527
"Delay reconstruction",0.735929357491603,0.15907314874722
"Delay reconstruction",0.599375857818401,0.216923445627324
"Delay reconstruction",0.599375857818401,0.216923445627324
"Delay reconstruction",0.611068643878208,0.129041306880976
"Delay reconstruction",0.344434557757967,0.316405226489023
"Delay reconstruction",0.743381262491085,0.255694713802765
"Delay reconstruction",0.165328605344236,0.490200235447793
"Delay reconstruction",0.14653203398379,0.487885816952177
"Delay reconstruction",0.345921491494216,0.292614418031401
"Delay reconstruction",0.368401292318674,0.252290914167876
"Delay reconstruction",0.173001471717876,0.424400362799112
"Delay reconstruction",0.466441661088716,0.299432841393766
"Delay reconstruction",0.377574763762532,0.303332326733901
"Delay reconstruction",0.624226350129826,0.157338434384418
"Delay reconstruction",0.552503692136491,0.212644833878763
"Delay reconstruction",0.574430309584749,0.182201759490438
"Delay reconstruction",0.530153893675806,0.366745730200592
"Delay reconstruction",0.530153893675806,0.366745730200592
"Delay reconstruction",0.885133669459501,0.206052174648557
"Delay reconstruction",0.776456128367964,0.288162048110611
"Delay reconstruction",0.736592689359081,0.257264693558907
"Delay reconstruction",0.776456128367964,0.288162048110611
"Delay reconstruction",0.776456128367964,0.288162048110611
"Delay reconstruction",0.802033485205554,0.243746067385321
"Delay reconstruction",0.776456128367964,0.288162048110611
"Delay reconstruction",0.71264873615654,0.158005539649491
"Delay reconstruction",0.735078048504345,0.222278068328992
"Delay reconstruction",0.776456128367964,0.288162048110611
"Delay reconstruction",0.709503639215334,0.26624756580773
"Delay reconstruction",0.511634019831625,0.321964780691169
"Delay reconstruction",0.370351202114572,0.347122439681726
"Delay reconstruction",0.734587078063293,0.142512475043001
"Delay reconstruction",0.427429747634434,0.31400461138915
"Delay reconstruction",0.530260556432358,0.355816671000379
"Delay reconstruction",0.283182199752106,0.323392461601806
"Delay reconstruction",0.523363618152494,0.27360135912003
"Delay reconstruction",0.335985079426412,0.273254937504822
"Delay reconstruction",0.85465132965863,0.278768626685157
"Delay reconstruction",0.650010941347906,0.309317560558507
"Delay reconstruction",0.560532806581447,0.327627945259141
"Delay reconstruction",0.482591063358763,0.313280488330223
"Delay reconstruction",0.435771578380775,0.320091764137061
"Delay reconstruction",0.374285520737485,0.341831325513906
"Delay reconstruction",0.377339403357337,0.346441543495502
"Delay reconstruction",0.326803874292692,0.383940994734023
"Delay reconstruction",0.209422784329248,0.395317446901729
"Delay reconstruction",0.408806997858456,0.261202068021752
"Delay reconstruction",0.364595953285864,0.456557462807038
"Delay reconstruction",0.609702571860774,0.143210389234874
"Delay reconstruction",0.952422598434043,0.0501010775520321
"Delay reconstruction",0.941779606457591,0.0703651409828912
"Delay reconstruction",0.941779606457591,0.0703651409828912
"Delay reconstruction",0.848336566626506,0.038541046277009
"Delay reconstruction",0.661486366573857,0.152591935292528
"Delay reconstruction",0.661486366573857,0.152591935292528
"Delay reconstruction",0.661486366573857,0.152591935292528
"Delay reconstruction",0.661486366573857,0.152591935292528
"Delay reconstruction",0.689884729514011,0.043437152650479
"Delay reconstruction",0.459581525778905,0.350302843541612
"Delay reconstruction",0.620427631641818,0.200614272827592
"Delay reconstruction",0.790597167378148,0.128073034200614
"Delay reconstruction",0.104586371674242,0.308172354433278
"Delay reconstruction",0.537958790772643,0.271339150427481
"Delay reconstruction",0.104586371674242,0.308172354433278
"Delay reconstruction",0.450630908138593,0.28648171213518
"Delay reconstruction",0.443515560791336,0.258824463877709
"Delay reconstruction",0.155631087010455,0.44373549597168
"Delay reconstruction",-0.0331174185284755,0.407087628169219
"Delay reconstruction",0.188498141964409,0.358884591020608
"Delay reconstruction",0.739620984130909,0.181214451778953
"Delay reconstruction",0.255176279288862,0.441113146467557
"Delay reconstruction",0.808536824606081,0.195198925694832
"Delay reconstruction",0.545438803147732,0.328943129652568
"Delay reconstruction",0.65887618952418,0.215104547419552
"Delay reconstruction",0.550931141523097,0.258541353001132
"Delay reconstruction",0.901778902303097,0.0961179003380707
"Delay reconstruction",0.758597058251491,0.177111426652943
"Delay reconstruction",0.63525156798193,0.110023925408375
"Delay reconstruction",0.63525156798193,0.110023925408375
"Delay reconstruction",0.795241515875183,0.0522492346688964
"Delay reconstruction",0.860309615081677,0.0758770558071128
"Delay reconstruction",0.582873177549926,0.206063599980256
"Delay reconstruction",0.12672314989409,0.356467610708935
"Delay reconstruction",0.305274871365152,0.254547115351839
"Delay reconstruction",0.12672314989409,0.356467610708935
"Delay reconstruction",0.12672314989409,0.356467610708935
"Delay reconstruction",0.12672314989409,0.356467610708935
"Delay reconstruction",0.780775114644872,0.0694613370618291
"Delay reconstruction",0.780775114644872,0.0694613370618291
"Delay reconstruction",0.780775114644872,0.0694613370618291
"Delay reconstruction",0.476770593404895,0.272479413699397
"Delay reconstruction",0.683235812754227,0.194126678293306
"Delay reconstruction",0.426451856690939,0.384655359552797
"Delay reconstruction",0.439433288140955,0.367480182583733
"Delay reconstruction",0.439433288140955,0.367480182583733
"Delay reconstruction",0.551877055021104,0.287476141699243
"Delay reconstruction",0.346011818709782,0.331604096541038
"Delay reconstruction",0.430898411401799,0.334368916994042
"Delay reconstruction",0.841220510700956,0.0901448222030202
"Delay reconstruction",0.887913521592556,0.116044952392344
"Delay reconstruction",0.887304830250735,0.0521055776354759
"Delay reconstruction",0.941628953284552,0.0384368862657555
"Delay reconstruction",0.941628953284552,0.0384368862657555
"Delay reconstruction",0.654708373370946,0.230254983432711
"Delay reconstruction",0.932793131078277,0.0788753116056667
"Delay reconstruction",0.83976878661327,0.105459050651817
"Delay reconstruction",0.430898411401799,0.334368916994042
"Delay reconstruction",0.398236553206317,0.272453592276502
"Delay reconstruction",0.430898411401799,0.334368916994042
"Delay reconstruction",0.346407130173016,0.374209438906777
"Delay reconstruction",0.346407130173016,0.374209438906777
"Delay reconstruction",0.330253525079601,0.350982649299376
"Delay reconstruction",0.330253525079601,0.350982649299376
"Delay reconstruction",0.330253525079601,0.350982649299376
"Delay reconstruction",0.455612257562355,0.279641946418436
"Delay reconstruction",0.829542865443689,0.216096588089163
