"value","density","param","method"
0.805611222444889,1.89517200572321e-20,"logsigma","True posterior"
0.813627254509018,6.27076112701592e-21,"logsigma","True posterior"
0.821643286573146,2.05846249880243e-21,"logsigma","True posterior"
0.829659318637274,6.70457364243555e-22,"logsigma","True posterior"
0.837675350701403,2.16699762989238e-22,"logsigma","True posterior"
0.845691382765531,6.95116313314204e-23,"logsigma","True posterior"
0.853707414829659,2.21319748974461e-23,"logsigma","True posterior"
0.861723446893787,6.99515827101563e-24,"logsigma","True posterior"
0.869739478957916,2.19502687466571e-24,"logsigma","True posterior"
0.877755511022044,6.83906122821994e-25,"logsigma","True posterior"
0.885771543086172,2.11600232918188e-25,"logsigma","True posterior"
0.8937875751503,6.50199546868249e-26,"logsigma","True posterior"
0.901803607214429,1.98442717277134e-26,"logsigma","True posterior"
0.909819639278557,6.01627957746401e-27,"logsigma","True posterior"
0.917835671342685,1.81205267684696e-27,"logsigma","True posterior"
0.925851703406813,5.42261146171346e-28,"logsigma","True posterior"
0.933867735470942,1.61244607170048e-28,"logsigma","True posterior"
0.94188376753507,4.76479729196198e-29,"logsigma","True posterior"
0.949899799599198,1.39935842102395e-29,"logsigma","True posterior"
0.957915831663327,4.08489513791873e-30,"logsigma","True posterior"
0.965931863727455,1.18533662535936e-30,"logsigma","True posterior"
0.973947895791583,3.41941737572437e-31,"logsigma","True posterior"
0.981963927855711,9.8073634257303e-32,"logsigma","True posterior"
0.98997995991984,2.79693036701697e-32,"logsigma","True posterior"
0.997995991983968,7.93193464473767e-33,"logsigma","True posterior"
1.0060120240481,2.23708726869303e-33,"logsigma","True posterior"
1.01402805611222,6.27524491832156e-34,"logsigma","True posterior"
1.02204408817635,1.75089224978966e-34,"logsigma","True posterior"
1.03006012024048,4.85965663920545e-35,"logsigma","True posterior"
1.03807615230461,1.34185328672093e-35,"logsigma","True posterior"
1.04609218436874,3.68632019714816e-36,"logsigma","True posterior"
1.05410821643287,1.00763762374926e-36,"logsigma","True posterior"
1.06212424849699,2.74077361266603e-37,"logsigma","True posterior"
1.07014028056112,7.41878954348963e-38,"logsigma","True posterior"
1.07815631262525,1.99855970475041e-38,"logsigma","True posterior"
1.08617234468938,5.35868162766053e-39,"logsigma","True posterior"
1.09418837675351,1.43016972810859e-39,"logsigma","True posterior"
1.10220440881763,3.79959701976711e-40,"logsigma","True posterior"
1.11022044088176,1.00493704864001e-40,"logsigma","True posterior"
1.11823647294589,2.6461964017162e-41,"logsigma","True posterior"
1.12625250501002,6.93772751163038e-42,"logsigma","True posterior"
1.13426853707415,1.81114790704898e-42,"logsigma","True posterior"
1.14228456913828,4.70826839821493e-43,"logsigma","True posterior"
1.1503006012024,1.21889909076274e-43,"logsigma","True posterior"
1.15831663326653,3.14269125807825e-44,"logsigma","True posterior"
1.16633266533066,8.07032142014755e-45,"logsigma","True posterior"
1.17434869739479,2.06425041350711e-45,"logsigma","True posterior"
1.18236472945892,5.25948487907212e-46,"logsigma","True posterior"
1.19038076152305,1.3349338425414e-46,"logsigma","True posterior"
1.19839679358717,3.37549893152868e-47,"logsigma","True posterior"
